review_id,shop_id,shop_name,platform,category,city,district,user_id,username,user_level,vip_status,review_content,review_score,score_text,review_time,like_count,reply_count,order_type,dishes,images,sentiment_label,sentiment,absa_aspects,crawl_time
54284e06f53bb0db,S006,禅意日料（静安寺店）,dianping,日料,上海,静安区,U034,公司团建专家,6,False,约会圣地！包厢私密，烤物火候精准，和牛入口即化，清酒侍者推荐很准。服务极佳，已经是第三次来了。,5,口味5.0|环境5.0|服务5.0,2025-12-20 12:42:05,9,0,堂食,和牛烧烤|清酒|乌冬面,,1,positive,"[{""aspect"": ""环境"", ""opinion"": ""私密""}, {""aspect"": ""口味"", ""opinion"": ""极佳""}, {""aspect"": ""服务"", ""opinion"": ""贴心""}]",2026-05-21 10:00:05
c058e1567d167efb,S007,小南国（南京西路旗舰店）,dianping,粤菜,上海,静安区,U007,老饕食评人,9,True,海鲜不新鲜，生蚝闻起来有味道，反映后服务员说正常，太气了。深圳来消费的不是来受气的。,1,口味1.5|服务1.5,2025-12-19 20:36:05,20,0,堂食,生蚝|皮皮虾,https://p0.meituan.net/food/sample_9417.jpg|https://p0.meituan.net/food/sample_7171.jpg|https://p0.meituan.net/food/sample_1589.jpg,-1,negative,"[{""aspect"": ""新鲜度"", ""opinion"": ""不新鲜""}, {""aspect"": ""服务态度"", ""opinion"": ""差""}, {""aspect"": ""投诉处理"", ""opinion"": ""差""}]",2026-05-21 10:00:05
969d608c1a459291,S002,老北京炸酱面馆（鼓楼店）,dianping,面食,北京,西城区,U007,老饕食评人,9,True,连续点了一个月！粥品系列都好喝，食材新鲜，配送准时，打包规整，汤没洒。点外卖就认准这家了。,5,口味5.0|服务5.0,2025-12-19 16:44:05,2,0,外卖,皮蛋瘦肉粥|虾饺,https://p0.meituan.net/food/sample_2086.jpg,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""稳定""}, {""aspect"": ""配送"", ""opinion"": ""准时""}, {""aspect"": ""包装"", ""opinion"": ""好""}]",2026-05-21 10:00:05
3d3c2ca10bf190c8,S009,川渝人家正宗川菜（春熙路店）,meituan,川菜,成都,锦江区,U016,粤菜情结,7,True,油太多了，吃了很腻，锅里全是辣椒油，菜根本看不见。服务员催单催得很烦，体验很不好。,2,口味2.5|环境3.0|服务2.0,2025-12-18 02:00:05,6,0,堂食,干锅花菜|辣子鸡,,-1,negative,"[{""aspect"": ""油腻"", ""opinion"": ""很腻""}, {""aspect"": ""服务"", ""opinion"": ""催单""}, {""aspect"": ""口味"", ""opinion"": ""过重""}]",2026-05-21 10:00:05
021326e7d4ec6655,S015,皇庭广场鸿福楼（购物中心店）,meituan,粤菜,深圳,福田区,U029,穷游美食家,3,False,陶陶居的点心种类超多，推车服务很有仪式感，煎萝卜糕外脆内软，糯米鸡香气扑鼻，性价比不错。,4,口味4.7|环境4.5|服务4.4,2025-12-17 21:03:05,11,1,堂食,煎萝卜糕|糯米鸡|虾饺皇,https://p0.meituan.net/food/sample_4075.jpg|https://p0.meituan.net/food/sample_3280.jpg|https://p0.meituan.net/food/sample_9212.jpg|https://p0.meituan.net/food/sample_8771.jpg,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""香""}, {""aspect"": ""种类"", ""opinion"": ""多""}, {""aspect"": ""性价比"", ""opinion"": ""不错""}]",2026-05-21 10:00:05
fce0e494e55d542a,S001,海底捞火锅（王府井店）,dianping,火锅,北京,东城区,U004,深夜食堂君,3,False,夫妻肺片做得非常地道，花椒味十足，辣而不燥。服务员推荐了一道招牌干锅虾，果然没让我失望，下次还点！,5,口味5.0|环境4.0|服务4.5,2025-12-17 18:55:05,4,0,堂食,夫妻肺片|干锅虾,https://p0.meituan.net/food/sample_4234.jpg|https://p0.meituan.net/food/sample_3608.jpg,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""地道""}, {""aspect"": ""服务"", ""opinion"": ""推荐准确""}, {""aspect"": ""辣度"", ""opinion"": ""刚好""}]",2026-05-21 10:00:05
2134725050a94495,S002,老北京炸酱面馆（鼓楼店）,dianping,面食,北京,西城区,U003,北京老炮儿食记,9,True,食材不新鲜，毛肚有异味，反映给服务员被无视，账单还多了一道菜，沟通半天才退，体验极差。,1,口味1.5|环境3.0|服务1.0,2025-12-17 11:11:05,0,0,堂食,毛肚,,-1,negative,"[{""aspect"": ""新鲜度"", ""opinion"": ""不新鲜""}, {""aspect"": ""服务态度"", ""opinion"": ""差""}, {""aspect"": ""账单"", ""opinion"": ""有误""}]",2026-05-21 10:00:05
331c3f006153ccb7,S004,护国寺小吃（新街口店）,dianping,小吃,北京,西城区,U033,吃个够,3,False,炸酱面是一绝！酱香浓郁，面条筋道，配菜齐全，分量很大，一碗就够。服务效率高，地道的北京味儿！,4,口味5.0|环境3.5|服务4.0,2025-12-16 21:09:05,17,0,堂食,老北京炸酱面|芥末墩,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""正宗""}, {""aspect"": ""分量"", ""opinion"": ""足""}, {""aspect"": ""服务"", ""opinion"": ""高效""}]",2026-05-21 10:00:05
d99d08aa9defe3e2,S002,老北京炸酱面馆（鼓楼店）,dianping,面食,北京,西城区,U018,喜欢吃海鲜的人,5,False,楼外楼西湖醋鱼是一绝！鱼肉嫩滑，酸甜适口，还点了东坡肉，入口即化，配江南风格的环境，太美了！,5,口味5.0|环境5.0|服务4.8,2025-12-14 12:51:05,6,0,堂食,西湖醋鱼|东坡肉|宋嫂鱼羹,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""一绝""}, {""aspect"": ""环境"", ""opinion"": ""美""}, {""aspect"": ""体验"", ""opinion"": ""完美""}]",2026-05-21 10:00:05
beb5efaf690c017f,S002,老北京炸酱面馆（鼓楼店）,dianping,面食,北京,西城区,U012,路人甲吃吃吃,2,False,来广州必打卡！广州酒家的虾饺皇是招牌，皮透薄，虾仁脆弹，配当地茶特别对味，来了三次了！,5,口味5.0|环境4.6|服务4.7,2025-12-13 01:25:05,0,2,堂食,虾饺皇|蛋挞|马拉糕,https://p0.meituan.net/food/sample_9639.jpg|https://p0.meituan.net/food/sample_7602.jpg,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""招牌""}, {""aspect"": ""必打卡"", ""opinion"": ""是""}, {""aspect"": ""回头率"", ""opinion"": ""高""}]",2026-05-21 10:00:05
adcab2e3c9cc1683,S018,知味观（仁和路店）,meituan,小吃,杭州,上城区,U009,周末觅食记,5,False,龙抄手的皮薄馅鲜，汤底清甜，红油钞手辣而不燥。价格亲民，来成都不打卡太可惜了！,5,口味5.0|环境4.0|服务4.3,2025-12-11 10:18:05,3,2,堂食,红油抄手|清汤抄手|赖汤圆,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""鲜""}, {""aspect"": ""价格"", ""opinion"": ""亲民""}, {""aspect"": ""必打卡"", ""opinion"": ""是""}]",2026-05-21 10:00:05
2c845fdad125c753,S014,祥兴记（一德路海鲜店）,dianping,海鲜,广州,越秀区,U030,米其林追星族,8,True,海鲜超新鲜！皮皮虾肥美，蒜蓉蒸扇贝香而不腻，价格透明按斤算，老板实在，下次还来。,5,口味5.0|环境4.0|服务4.5,2025-12-11 01:08:05,11,0,堂食,皮皮虾|蒜蓉扇贝|白灼基围虾,,1,positive,"[{""aspect"": ""新鲜度"", ""opinion"": ""极新鲜""}, {""aspect"": ""价格"", ""opinion"": ""透明""}, {""aspect"": ""口味"", ""opinion"": ""鲜美""}]",2026-05-21 10:00:05
6f35e0ab71a036c4,S006,禅意日料（静安寺店）,dianping,日料,上海,静安区,U002,吃货小敏,5,False,环境非常精致，灯光恰到好处，三文鱼刺身新鲜度极高，厚切入口即化，服务专业有礼，清酒搭配绝！稍贵但物有所值。,5,口味5.0|环境5.0|服务4.8,2025-12-10 11:03:05,4,0,堂食,三文鱼刺身|厚切金枪鱼|清酒,,1,positive,"[{""aspect"": ""环境"", ""opinion"": ""精致""}, {""aspect"": ""新鲜度"", ""opinion"": ""极高""}, {""aspect"": ""服务"", ""opinion"": ""专业""}]",2026-05-21 10:00:05
89dd6268035025d8,S009,川渝人家正宗川菜（春熙路店）,meituan,川菜,成都,锦江区,U024,北漂吃货联盟,6,True,夜宵外卖选这家绝了！小龙虾辣度十足，虾肉饱满，份量够，凌晨1点还能送到，赞！,5,口味5.0|服务5.0,2025-12-10 00:14:05,2,0,外卖,麻辣小龙虾|烤串,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""十足""}, {""aspect"": ""配送"", ""opinion"": ""凌晨可送""}, {""aspect"": ""分量"", ""opinion"": ""够""}]",2026-05-21 10:00:05
b0aa6f9c5c62ff90,S018,知味观（仁和路店）,meituan,小吃,杭州,上城区,U001,美食探险家老王,8,True,豆汁焦圈是北京特色，一开始接受不了，多喝几口就上瘾了！卤煮也很香，这才是真正的北京早餐。,4,口味4.5|环境3.8|服务4.0,2025-12-08 12:49:05,4,0,堂食,豆汁|焦圈|卤煮,,1,positive,"[{""aspect"": ""特色"", ""opinion"": ""地道""}, {""aspect"": ""口味"", ""opinion"": ""独特""}, {""aspect"": ""体验"", ""opinion"": ""好""}]",2026-05-21 10:00:05
66b44269d90bf1fa,S009,川渝人家正宗川菜（春熙路店）,meituan,川菜,成都,锦江区,U017,成都胖娃,4,False,成都本地人告诉我的宝藏店，兔头、夫妻肺片、麻辣香锅都很在线，价格实惠，本地人多，放心吃！,4,口味4.8|环境3.8|服务4.2,2025-12-06 23:28:05,4,1,堂食,兔头|麻辣香锅|夫妻肺片,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""地道""}, {""aspect"": ""性价比"", ""opinion"": ""高""}, {""aspect"": ""人气"", ""opinion"": ""旺""}]",2026-05-21 10:00:05
6bbcb2dbb47cd66a,S006,禅意日料（静安寺店）,dianping,日料,上海,静安区,U022,职业点评人,8,True,约会圣地！包厢私密，烤物火候精准，和牛入口即化，清酒侍者推荐很准。服务极佳，已经是第三次来了。,5,口味5.0|环境5.0|服务5.0,2025-12-06 19:04:05,0,0,堂食,和牛烧烤|清酒|乌冬面,https://p0.meituan.net/food/sample_5805.jpg|https://p0.meituan.net/food/sample_2464.jpg|https://p0.meituan.net/food/sample_4934.jpg,1,positive,"[{""aspect"": ""环境"", ""opinion"": ""私密""}, {""aspect"": ""口味"", ""opinion"": ""极佳""}, {""aspect"": ""服务"", ""opinion"": ""贴心""}]",2026-05-21 10:00:05
328915971803b693,S004,护国寺小吃（新街口店）,dianping,小吃,北京,西城区,U030,米其林追星族,8,True,生煎不新鲜，底部焦过头了，有点苦味，汁水也少，和网上说的相差太多，踩坑了。,2,口味2.0|环境3.8|服务3.5,2025-12-06 12:12:05,9,0,堂食,生煎包,,-1,negative,"[{""aspect"": ""新鲜度"", ""opinion"": ""不新鲜""}, {""aspect"": ""口感"", ""opinion"": ""苦""}, {""aspect"": ""汁水"", ""opinion"": ""少""}]",2026-05-21 10:00:05
df69040510d34b2f,S009,川渝人家正宗川菜（春熙路店）,meituan,川菜,成都,锦江区,U021,下班觅食,2,False,夫妻肺片做得非常地道，花椒味十足，辣而不燥。服务员推荐了一道招牌干锅虾，果然没让我失望，下次还点！,5,口味5.0|环境4.0|服务4.5,2025-12-05 16:27:05,3,0,堂食,夫妻肺片|干锅虾,https://p0.meituan.net/food/sample_8116.jpg|https://p0.meituan.net/food/sample_2684.jpg|https://p0.meituan.net/food/sample_4747.jpg|https://p0.meituan.net/food/sample_2941.jpg,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""地道""}, {""aspect"": ""服务"", ""opinion"": ""推荐准确""}, {""aspect"": ""辣度"", ""opinion"": ""刚好""}]",2026-05-21 10:00:05
bbccf052990d6894,S013,陶陶居（恩宁路店）,meituan,粤菜,广州,荔湾区,U007,老饕食评人,9,True,上菜奇慢，等了40分钟点心还没来，催了两次服务员才说排队。口感一般，虾饺皮太厚，失去了粤点精髓。,2,口味2.5|环境3.5|服务2.0,2025-12-03 16:03:05,13,0,堂食,虾饺|肠粉,https://p0.meituan.net/food/sample_7252.jpg|https://p0.meituan.net/food/sample_8202.jpg|https://p0.meituan.net/food/sample_5117.jpg,-1,negative,"[{""aspect"": ""上菜速度"", ""opinion"": ""慢""}, {""aspect"": ""口感"", ""opinion"": ""一般""}, {""aspect"": ""服务"", ""opinion"": ""差""}]",2026-05-21 10:00:05
b57fd4eb0f07aa5b,S008,大壶春生煎（云南路店）,meituan,小吃,上海,黄浦区,U026,辣度五颗星,5,False,豆汁焦圈是北京特色，一开始接受不了，多喝几口就上瘾了！卤煮也很香，这才是真正的北京早餐。,4,口味4.5|环境3.8|服务4.0,2025-12-02 20:16:05,6,1,堂食,豆汁|焦圈|卤煮,,1,positive,"[{""aspect"": ""特色"", ""opinion"": ""地道""}, {""aspect"": ""口味"", ""opinion"": ""独特""}, {""aspect"": ""体验"", ""opinion"": ""好""}]",2026-05-21 10:00:05
b1477e0b677f3ae1,S014,祥兴记（一德路海鲜店）,dianping,海鲜,广州,越秀区,U030,米其林追星族,8,True,百年老字号，值得信赖！烧鹅皮脆肉嫩，白切鸡蘸姜葱蒜超香，老火靓汤喝了暖胃。强烈推荐给来广州的朋友。,5,口味5.0|环境4.5|服务4.6,2025-12-02 11:31:05,2,0,堂食,烧鹅|白切鸡|老火靓汤,https://p0.meituan.net/food/sample_9728.jpg,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""地道""}, {""aspect"": ""品质"", ""opinion"": ""高""}, {""aspect"": ""推荐"", ""opinion"": ""给外地人""}]",2026-05-21 10:00:05
6f15d97de9e6916b,S017,楼外楼（孤山路旗舰店）,dianping,杭帮菜,杭州,西湖区,U013,二胖的食记本,5,False,外婆家性价比很高，藕粉、西湖醋鱼、东坡肉都好吃，排队要等，但值得。服务人员很热情。,4,口味4.5|环境4.4|服务4.4,2025-12-01 14:53:05,1,0,堂食,西湖醋鱼|东坡肉|藕粉,,1,positive,"[{""aspect"": ""性价比"", ""opinion"": ""高""}, {""aspect"": ""口味"", ""opinion"": ""不错""}, {""aspect"": ""等待"", ""opinion"": ""值""}]",2026-05-21 10:00:05
30edc41a9ccd9a66,S007,小南国（南京西路旗舰店）,dianping,粤菜,上海,静安区,U023,享受慢生活,4,False,来广州必打卡！广州酒家的虾饺皇是招牌，皮透薄，虾仁脆弹，配当地茶特别对味，来了三次了！,5,口味5.0|环境4.6|服务4.7,2025-11-30 02:13:05,4,0,堂食,虾饺皇|蛋挞|马拉糕,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""招牌""}, {""aspect"": ""必打卡"", ""opinion"": ""是""}, {""aspect"": ""回头率"", ""opinion"": ""高""}]",2026-05-21 10:00:05
241aacafb39417c2,S003,便宜坊烤鸭（天桥店）,meituan,烤鸭,北京,西城区,U013,二胖的食记本,5,False,烤鸭偏咸，皮不够脆，鸭肉有些发硬，片鸭师傅新手感强，片得不均匀。性价比一般，不推荐。,2,口味2.5|环境3.8|服务3.0,2025-11-29 13:40:05,1,0,堂食,烤鸭|鸭肝,https://p0.meituan.net/food/sample_5856.jpg|https://p0.meituan.net/food/sample_5958.jpg|https://p0.meituan.net/food/sample_8112.jpg|https://p0.meituan.net/food/sample_1293.jpg|https://p0.meituan.net/food/sample_9148.jpg,-1,negative,"[{""aspect"": ""口味"", ""opinion"": ""偏咸""}, {""aspect"": ""皮"", ""opinion"": ""不脆""}, {""aspect"": ""刀工"", ""opinion"": ""差""}]",2026-05-21 10:00:05
146cd5cb8403ba5d,S005,蜀大侠串串香（南京东路店）,meituan,串串香,上海,黄浦区,U005,辣妹子的厨房,6,True,菜品温度不够，上来就是凉的，麻婆豆腐味道很淡，一点辣味都没有，跟正宗川菜差距大。价格还不便宜。,2,口味2.0|环境3.5|服务3.0,2025-11-29 10:56:05,19,0,堂食,麻婆豆腐,https://p0.meituan.net/food/sample_9612.jpg|https://p0.meituan.net/food/sample_1720.jpg|https://p0.meituan.net/food/sample_8476.jpg|https://p0.meituan.net/food/sample_9754.jpg,-1,negative,"[{""aspect"": ""温度"", ""opinion"": ""凉了""}, {""aspect"": ""口味"", ""opinion"": ""太淡""}, {""aspect"": ""性价比"", ""opinion"": ""低""}]",2026-05-21 10:00:05
9e68ef963c775662,S013,陶陶居（恩宁路店）,meituan,粤菜,广州,荔湾区,U011,上海小资姐,6,True,海鲜不新鲜，生蚝闻起来有味道，反映后服务员说正常，太气了。深圳来消费的不是来受气的。,1,口味1.5|服务1.5,2025-11-28 22:31:05,4,1,堂食,生蚝|皮皮虾,,-1,negative,"[{""aspect"": ""新鲜度"", ""opinion"": ""不新鲜""}, {""aspect"": ""服务态度"", ""opinion"": ""差""}, {""aspect"": ""投诉处理"", ""opinion"": ""差""}]",2026-05-21 10:00:05
bebd84befdfb65d1,S007,小南国（南京西路旗舰店）,dianping,粤菜,上海,静安区,U010,川渝食神,8,True,来广州必打卡！广州酒家的虾饺皇是招牌，皮透薄，虾仁脆弹，配当地茶特别对味，来了三次了！,5,口味5.0|环境4.6|服务4.7,2025-11-26 21:38:05,17,0,堂食,虾饺皇|蛋挞|马拉糕,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""招牌""}, {""aspect"": ""必打卡"", ""opinion"": ""是""}, {""aspect"": ""回头率"", ""opinion"": ""高""}]",2026-05-21 10:00:05
0dc76cbbc75e40a8,S003,便宜坊烤鸭（天桥店）,meituan,烤鸭,北京,西城区,U027,寿司控阿强,6,True,便宜坊烤鸭真的是北京必吃！皮脆肉嫩，片鸭师傅刀工精湛，配荷叶饼、葱丝和甜面酱完美，百年老店名不虚传。,5,口味5.0|环境4.5|服务4.5,2025-11-26 21:25:05,4,0,堂食,烤鸭|荷叶饼|葱丝,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""完美""}, {""aspect"": ""刀工"", ""opinion"": ""精湛""}, {""aspect"": ""老字号"", ""opinion"": ""值得信赖""}]",2026-05-21 10:00:05
be7aa0d66257a7f1,S019,新荣记（武林广场店）,dianping,台州菜,杭州,拱墅区,U030,米其林追星族,8,True,外婆家性价比很高，藕粉、西湖醋鱼、东坡肉都好吃，排队要等，但值得。服务人员很热情。,4,口味4.5|环境4.4|服务4.4,2025-11-25 18:48:05,13,1,堂食,西湖醋鱼|东坡肉|藕粉,https://p0.meituan.net/food/sample_2898.jpg|https://p0.meituan.net/food/sample_5176.jpg|https://p0.meituan.net/food/sample_5542.jpg|https://p0.meituan.net/food/sample_5685.jpg,1,positive,"[{""aspect"": ""性价比"", ""opinion"": ""高""}, {""aspect"": ""口味"", ""opinion"": ""不错""}, {""aspect"": ""等待"", ""opinion"": ""值""}]",2026-05-21 10:00:05
a98b692bac653e78,S003,便宜坊烤鸭（天桥店）,meituan,烤鸭,北京,西城区,U012,路人甲吃吃吃,2,False,便宜坊烤鸭真的是北京必吃！皮脆肉嫩，片鸭师傅刀工精湛，配荷叶饼、葱丝和甜面酱完美，百年老店名不虚传。,5,口味5.0|环境4.5|服务4.5,2025-11-20 12:11:05,0,2,堂食,烤鸭|荷叶饼|葱丝,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""完美""}, {""aspect"": ""刀工"", ""opinion"": ""精湛""}, {""aspect"": ""老字号"", ""opinion"": ""值得信赖""}]",2026-05-21 10:00:05
83978d0fb21774b5,S006,禅意日料（静安寺店）,dianping,日料,上海,静安区,U021,下班觅食,2,False,刺身不新鲜，三文鱼颜色暗淡，吃了有点腥味。价格很高但质量不配，服务员不主动，续茶要等很久。,2,口味2.0|环境3.8|服务2.5,2025-11-19 22:08:05,4,0,堂食,三文鱼刺身|海胆,https://p0.meituan.net/food/sample_6838.jpg,-1,negative,"[{""aspect"": ""新鲜度"", ""opinion"": ""不新鲜""}, {""aspect"": ""价格"", ""opinion"": ""贵""}, {""aspect"": ""服务"", ""opinion"": ""被动""}]",2026-05-21 10:00:05
a570f73948d4726d,S010,龙抄手（总府路店）,dianping,小吃,成都,锦江区,U001,美食探险家老王,8,True,生煎不新鲜，底部焦过头了，有点苦味，汁水也少，和网上说的相差太多，踩坑了。,2,口味2.0|环境3.8|服务3.5,2025-11-18 22:50:05,15,2,堂食,生煎包,,-1,negative,"[{""aspect"": ""新鲜度"", ""opinion"": ""不新鲜""}, {""aspect"": ""口感"", ""opinion"": ""苦""}, {""aspect"": ""汁水"", ""opinion"": ""少""}]",2026-05-21 10:00:05
dfbf1916e9db1c88,S015,皇庭广场鸿福楼（购物中心店）,meituan,粤菜,深圳,福田区,U026,辣度五颗星,5,False,百年老字号，值得信赖！烧鹅皮脆肉嫩，白切鸡蘸姜葱蒜超香，老火靓汤喝了暖胃。强烈推荐给来广州的朋友。,5,口味5.0|环境4.5|服务4.6,2025-11-18 03:42:05,1,3,堂食,烧鹅|白切鸡|老火靓汤,https://p0.meituan.net/food/sample_4087.jpg|https://p0.meituan.net/food/sample_8203.jpg|https://p0.meituan.net/food/sample_4714.jpg|https://p0.meituan.net/food/sample_4329.jpg,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""地道""}, {""aspect"": ""品质"", ""opinion"": ""高""}, {""aspect"": ""推荐"", ""opinion"": ""给外地人""}]",2026-05-21 10:00:05
c78f14b8d948476e,S019,新荣记（武林广场店）,dianping,台州菜,杭州,拱墅区,U033,吃个够,3,False,西湖醋鱼味道一般，酸甜比例不协调，鱼肉有点腥。楼外楼名气大，但实际体验一般，更多是在消费情怀。,3,口味3.2|环境4.5|服务4.0,2025-11-17 13:43:05,2,3,堂食,西湖醋鱼,https://p0.meituan.net/food/sample_8357.jpg|https://p0.meituan.net/food/sample_1464.jpg,0,neutral,"[{""aspect"": ""口味"", ""opinion"": ""一般""}, {""aspect"": ""情怀"", ""opinion"": ""有""}, {""aspect"": ""性价比"", ""opinion"": ""一般""}]",2026-05-21 10:00:05
f2ff03dc2969ea2d,S001,海底捞火锅（王府井店）,dianping,火锅,北京,东城区,U014,低调食家老李,8,True,外卖25分钟到！保温做得好，到手还是热的。麻辣香锅料足，辣度可以备注，强烈推荐，下次还会点！,5,口味5.0|服务5.0,2025-11-14 17:32:05,0,0,外卖,麻辣香锅,https://p0.meituan.net/food/sample_5396.jpg|https://p0.meituan.net/food/sample_7195.jpg|https://p0.meituan.net/food/sample_1059.jpg,1,positive,"[{""aspect"": ""配送速度"", ""opinion"": ""很快""}, {""aspect"": ""保温"", ""opinion"": ""好""}, {""aspect"": ""分量"", ""opinion"": ""足""}]",2026-05-21 10:00:05
ef872e6efe8d16d5,S009,川渝人家正宗川菜（春熙路店）,meituan,川菜,成都,锦江区,U026,辣度五颗星,5,False,水煮鱼片鲜嫩入味，辣度刚好，鱼肉没有腥味，汤底可以蘸饼吃，超满足。分量很足，两个人吃撑了。,5,口味5.0|环境4.3|服务4.4,2025-11-13 05:59:05,2,1,堂食,水煮鱼|蒜苔炒肉|蒸蛋,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""入味""}, {""aspect"": ""分量"", ""opinion"": ""足""}, {""aspect"": ""新鲜度"", ""opinion"": ""很好""}]",2026-05-21 10:00:05
b1b0817013d066ba,S006,禅意日料（静安寺店）,dianping,日料,上海,静安区,U013,二胖的食记本,5,False,鲷鱼船饭超推荐！现做现吃，鱼肉鲜嫩，酱汁搭配绝妙，价格在日料里算合理。店里人不多，等位很快。,4,口味4.9|环境4.3|服务4.4,2025-11-13 01:42:05,6,0,堂食,鲷鱼船饭|味增汤,https://p0.meituan.net/food/sample_5725.jpg|https://p0.meituan.net/food/sample_5102.jpg|https://p0.meituan.net/food/sample_2695.jpg|https://p0.meituan.net/food/sample_4370.jpg,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""鲜嫩""}, {""aspect"": ""等位"", ""opinion"": ""快""}, {""aspect"": ""价格"", ""opinion"": ""合理""}]",2026-05-21 10:00:05
f6624b8befd6c8b3,S005,蜀大侠串串香（南京东路店）,meituan,串串香,上海,黄浦区,U025,广东人爱喝汤,7,False,大壶春生煎皮薄汁多，底部煎得金黄焦脆，一口下去满嘴油香，配上辣酱绝了，排队也值得！,5,口味5.0|环境3.5|服务4.2,2025-11-11 21:47:05,2,0,堂食,生煎包|辣酱,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""极好""}, {""aspect"": ""皮"", ""opinion"": ""酥脆""}, {""aspect"": ""汁水"", ""opinion"": ""丰富""}]",2026-05-21 10:00:05
6f4ab9b5ee4a088c,S014,祥兴记（一德路海鲜店）,dianping,海鲜,广州,越秀区,U030,米其林追星族,8,True,海鲜超新鲜！皮皮虾肥美，蒜蓉蒸扇贝香而不腻，价格透明按斤算，老板实在，下次还来。,5,口味5.0|环境4.0|服务4.5,2025-11-11 21:25:05,1,0,堂食,皮皮虾|蒜蓉扇贝|白灼基围虾,,1,positive,"[{""aspect"": ""新鲜度"", ""opinion"": ""极新鲜""}, {""aspect"": ""价格"", ""opinion"": ""透明""}, {""aspect"": ""口味"", ""opinion"": ""鲜美""}]",2026-05-21 10:00:05
d16126a9b913b5f7,S009,川渝人家正宗川菜（春熙路店）,meituan,川菜,成都,锦江区,U012,路人甲吃吃吃,2,False,外卖25分钟到！保温做得好，到手还是热的。麻辣香锅料足，辣度可以备注，强烈推荐，下次还会点！,5,口味5.0|服务5.0,2025-11-10 15:37:05,0,0,外卖,麻辣香锅,,1,positive,"[{""aspect"": ""配送速度"", ""opinion"": ""很快""}, {""aspect"": ""保温"", ""opinion"": ""好""}, {""aspect"": ""分量"", ""opinion"": ""足""}]",2026-05-21 10:00:05
23aa40e3f52e2d70,S013,陶陶居（恩宁路店）,meituan,粤菜,广州,荔湾区,U021,下班觅食,2,False,海鲜不新鲜，生蚝闻起来有味道，反映后服务员说正常，太气了。深圳来消费的不是来受气的。,1,口味1.5|服务1.5,2025-11-08 21:31:05,6,0,堂食,生蚝|皮皮虾,https://p0.meituan.net/food/sample_3033.jpg,-1,negative,"[{""aspect"": ""新鲜度"", ""opinion"": ""不新鲜""}, {""aspect"": ""服务态度"", ""opinion"": ""差""}, {""aspect"": ""投诉处理"", ""opinion"": ""差""}]",2026-05-21 10:00:05
6cf252962b8762ec,S009,川渝人家正宗川菜（春熙路店）,meituan,川菜,成都,锦江区,U008,萌新吃货酱酱,1,False,水煮鱼片鲜嫩入味，辣度刚好，鱼肉没有腥味，汤底可以蘸饼吃，超满足。分量很足，两个人吃撑了。,5,口味5.0|环境4.3|服务4.4,2025-11-08 20:24:05,6,0,堂食,水煮鱼|蒜苔炒肉|蒸蛋,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""入味""}, {""aspect"": ""分量"", ""opinion"": ""足""}, {""aspect"": ""新鲜度"", ""opinion"": ""很好""}]",2026-05-21 10:00:05
66b699c8003feed6,S001,海底捞火锅（王府井店）,dianping,火锅,北京,东城区,U016,粤菜情结,7,True,服务真的没话说！服务员全程关注桌面，锅底味道浓郁，鸭血和毛肚是必点。排了将近40分钟，但完全值得，下次还会来！,5,口味5.0|环境4.8|服务5.0,2025-11-08 19:24:05,0,2,堂食,鸭血|毛肚|菌汤锅底,,1,positive,"[{""aspect"": ""服务"", ""opinion"": ""很好""}, {""aspect"": ""口味"", ""opinion"": ""浓郁""}, {""aspect"": ""等待"", ""opinion"": ""较长""}]",2026-05-21 10:00:05
16bbd4bb555e4af0,S008,大壶春生煎（云南路店）,meituan,小吃,上海,黄浦区,U014,低调食家老李,8,True,炸酱面是一绝！酱香浓郁，面条筋道，配菜齐全，分量很大，一碗就够。服务效率高，地道的北京味儿！,4,口味5.0|环境3.5|服务4.0,2025-11-08 18:32:05,8,0,堂食,老北京炸酱面|芥末墩,,1,positive,"[{""aspect"": ""口味"", ""opinion"": ""正宗""}, {""aspect"": ""分量"", ""opinion"": ""足""}, {""aspect"": ""服务"", ""opinion"": ""高效""}]",2026-05-21 10:00:05
